echo_duration_ms,signal_amplitude,distance_cm,distance_delta,angular_velocity,echo_count,noise_ratio,doppler_shift_hz,object_class,object_name,is_moving
5.4081,0.172,93.49,-28.2479,0.0422,7,0.1662,-0.0092,4,Debris,0
8.268,0.4617,141.7,69.9013,0.0327,1,0.0361,0.107,1,Rock/Reef,0
3.8595,0.4353,66.91,35.2588,0.022,3,0.0688,0.0834,3,Diver,0
2.7525,0.6147,47.73,-48.3257,1.665,3,0.1036,1.9055,3,Diver,1
5.6373,0.2617,97.17,44.4893,1.4893,3,0.1576,1.5165,0,Fish School,1
5.058,0.2017,87.1,-64.3175,0.0052,6,0.244,0.0699,4,Debris,0
2.3789,0.8207,40.98,-104.0412,0.0091,1,0.0354,-0.0083,2,Submarine,0
5.5299,0.3782,95.59,-44.2546,1.6815,3,0.0824,2.1432,5,Marine Mammal,1
8.7967,0.2864,151.2,38.8238,3.3432,2,0.062,-4.5999,5,Marine Mammal,1
6.8777,0.3815,118.38,10.4846,2.2047,3,0.145,2.6709,0,Fish School,1
9.3409,0.5266,160.25,26.1661,0.0133,1,0.0422,0.0754,1,Rock/Reef,0
4.5287,0.759,77.45,-31.2048,4.4647,1,0.0703,5.2272,2,Submarine,1
2.4506,0.163,41.49,17.633,0.001,5,0.1847,-0.1856,4,Debris,0
2.3812,0.3842,40.63,-88.3666,0.0144,5,0.1623,0.2234,0,Fish School,0
4.7845,0.3603,81.78,-25.7918,4.3806,3,0.0971,5.3892,5,Marine Mammal,1
9.8193,0.5294,168.4,-12.6583,6.0798,1,0.0453,-7.0134,2,Submarine,1
4.9743,0.3447,85.07,52.0684,0.0464,6,0.289,-0.0407,4,Debris,0
9.3934,0.4725,160.75,84.9408,0.0301,1,0.0649,-0.0159,1,Rock/Reef,0
5.5107,0.3491,94.3,-61.7395,0.019,5,0.1739,-0.1498,4,Debris,0
5.4902,0.3901,93.54,54.338,2.2768,2,0.1211,2.6391,5,Marine Mammal,1
8.4139,0.5939,144.45,-42.8414,4.4289,1,0.0684,5.2992,2,Submarine,1
4.9276,0.304,84.61,-57.444,1.5202,5,0.1266,-1.7073,0,Fish School,1
8.7366,0.4449,149.28,54.3475,3.4867,3,0.109,4.1093,5,Marine Mammal,1
7.6094,0.6974,129.51,36.5192,0.0116,1,0.0834,-0.0183,2,Submarine,0
3.0605,0.6082,52.54,-3.0501,1.217,2,0.0623,1.5022,3,Diver,1
6.9384,0.3905,118.69,89.0078,0.3004,3,0.0883,0.3144,3,Diver,1
4.1011,0.4259,69.96,29.7054,0.8113,7,0.1628,-0.8795,0,Fish School,1
2.7518,0.4616,47.13,-72.8294,4.1286,3,0.0692,-5.1501,5,Marine Mammal,1
4.5759,0.2847,77.98,28.9489,1.0572,2,0.1206,1.523,3,Diver,1
4.8293,0.4347,82.66,10.527,0.545,3,0.1677,0.3618,4,Debris,1
10.6561,0.4735,182.45,111.5759,0.0011,1,0.0357,-0.1046,1,Rock/Reef,0
5.1469,0.4213,88.5,-36.3158,1.2881,2,0.0541,-1.4224,5,Marine Mammal,1
1.8281,0.3824,30.81,-2.4114,2.6465,6,0.1001,3.155,0,Fish School,1
6.258,0.5278,107.74,2.783,0.0119,1,0.0687,-0.0953,1,Rock/Reef,0
9.8932,0.5456,169.83,-13.5553,0.0247,1,0.064,0.0195,1,Rock/Reef,0
11.3316,0.4275,194.61,114.1087,0.0132,1,0.0396,0.0519,1,Rock/Reef,0
5.346,0.4365,91.89,13.208,2.7923,2,0.0443,-2.8915,5,Marine Mammal,1
7.3246,0.598,125.54,38.0644,0.0171,1,0.0642,-0.1354,1,Rock/Reef,0
8.6177,0.2886,148.06,47.1092,0.7202,5,0.1337,-0.8742,0,Fish School,1
4.7425,0.4129,81.59,26.0707,1.0616,3,0.0997,1.5369,0,Fish School,1
7.9951,0.2258,137.57,43.166,0.0227,6,0.1291,-0.1364,4,Debris,0
2.2511,0.7574,38.62,-128.4155,3.1472,3,0.1125,-3.4891,5,Marine Mammal,1
3.2434,0.7834,54.94,-65.037,0.0163,1,0.0508,-0.1016,1,Rock/Reef,0
5.8578,0.4826,99.85,34.1739,1.9645,2,0.0811,-1.8262,5,Marine Mammal,1
2.5254,0.5557,43.34,-77.5711,3.9742,2,0.1052,-4.7349,5,Marine Mammal,1
3.1968,0.291,54.89,-73.3078,0.0247,8,0.2818,0.2292,4,Debris,0
11.188,0.5145,191.8,126.2315,0.0065,1,0.0678,-0.1811,1,Rock/Reef,0
4.9274,0.1288,84.57,-58.1297,0.0262,8,0.2037,0.1553,4,Debris,0
3.2509,0.3415,55.42,-62.6312,0.0032,4,0.1745,0.341,3,Diver,0
11.0121,0.5412,188.58,58.1679,2.75,1,0.0818,3.2996,2,Submarine,1
8.0327,0.3079,137.65,-10.1932,1.0896,3,0.0806,-1.0834,0,Fish School,1
9.855,0.4608,169.4,86.4251,2.5445,2,0.1104,3.1249,5,Marine Mammal,1
9.2551,0.375,159.71,2.8892,3.8115,2,0.0949,-4.466,5,Marine Mammal,1
7.8106,0.2705,134.4,69.9986,2.3653,7,0.1404,2.8023,0,Fish School,1
8.2897,0.6066,141.64,54.1123,0.0219,1,0.0226,0.0175,1,Rock/Reef,0
2.3184,0.752,39.94,-31.6858,4.2617,3,0.0552,5.3767,5,Marine Mammal,1
1.9993,0.6351,34.66,-65.1359,2.8017,2,0.083,-3.36,5,Marine Mammal,1
5.7826,0.4123,98.8,21.9163,3.0014,3,0.079,-3.3869,5,Marine Mammal,1
4.8263,0.651,82.9,-79.0165,3.2602,1,0.0269,3.9778,2,Submarine,1
4.8868,0.5531,83.82,-31.1018,0.0156,1,0.0481,-0.1345,1,Rock/Reef,0
7.2091,0.1549,123.76,34.713,0.6672,4,0.1239,0.7153,4,Debris,1
7.1371,0.4648,122.35,69.7675,0.0105,3,0.1776,-0.1607,3,Diver,0
3.1394,0.6166,53.81,-81.959,0.0108,1,0.0611,-0.0951,1,Rock/Reef,0
5.1944,0.3856,89.36,-37.6274,0.6681,3,0.1745,0.6929,0,Fish School,1
2.1295,0.5155,36.48,-60.0225,1.0726,4,0.1281,-1.2991,3,Diver,1
8.6239,0.6308,147.65,37.0598,3.4825,1,0.031,3.9466,2,Submarine,1
3.1624,0.2521,54.2,7.2116,0.0046,5,0.1948,-0.0155,4,Debris,0
1.8516,0.439,31.79,-96.6539,5.1477,2,0.0973,6.3004,5,Marine Mammal,1
5.9251,0.3358,101.28,4.3712,0.0114,2,0.1324,0.0609,3,Diver,0
4.9759,0.4973,85.1,-24.7021,0.3975,2,0.1651,0.4665,3,Diver,1
3.7224,0.8572,64.06,13.8619,5.4027,1,0.0515,-6.422,2,Submarine,1
3.2175,0.2964,54.13,26.6736,0.2888,6,0.223,-0.2121,4,Debris,1
3.535,0.7017,60.24,7.5419,0.0226,1,0.0421,0.1497,1,Rock/Reef,0
7.9929,0.3037,136.92,53.4628,0.0095,6,0.082,-0.1247,0,Fish School,0
5.7468,0.5214,97.8,-32.8545,0.0405,1,0.0608,-0.1471,1,Rock/Reef,0
6.9944,0.3468,119.91,88.1133,3.5227,2,0.0672,4.1496,5,Marine Mammal,1
5.6544,0.394,98.02,-41.7484,0.0261,8,0.2804,-0.1065,4,Debris,0
4.2315,0.5521,72.44,-99.6167,1.7729,2,0.0666,2.3533,5,Marine Mammal,1
3.222,0.7064,55.36,-137.5882,0.0026,1,0.0406,0.1486,1,Rock/Reef,0
9.8825,0.4056,169.16,61.3317,3.2632,3,0.0464,-3.8734,5,Marine Mammal,1
6.7694,0.7148,115.77,-6.8297,0.0052,1,0.0329,0.0219,2,Submarine,0
5.2501,0.7608,90.89,-38.5005,0.0115,1,0.0344,-0.0621,1,Rock/Reef,0
3.4993,0.7771,59.7,-131.0243,3.235,1,0.0239,-3.8046,2,Submarine,1
5.8122,0.3245,99.72,31.6265,1.9445,3,0.085,1.9341,5,Marine Mammal,1
6.7491,0.6924,116.0,-4.315,2.6927,1,0.0551,3.1386,2,Submarine,1
10.1642,0.2614,174.49,96.4162,3.742,2,0.0552,-4.4814,5,Marine Mammal,1
8.7505,0.6259,150.43,-27.5646,2.6636,1,0.0776,-3.4216,2,Submarine,1
9.7183,0.4435,166.53,121.2066,3.1019,3,0.0747,-4.0608,5,Marine Mammal,1
8.3718,0.0589,143.36,70.304,0.0301,4,0.1537,0.0085,4,Debris,0
5.2695,0.7715,90.2,-77.384,3.9024,1,0.0528,4.5556,2,Submarine,1
4.7017,0.4128,80.26,46.2428,2.0072,6,0.1219,-2.5488,0,Fish School,1
8.4515,0.5851,145.05,-23.5314,3.8279,1,0.0352,-4.6287,2,Submarine,1
7.3875,0.6258,126.25,15.7526,0.0147,1,0.053,-0.1954,1,Rock/Reef,0
4.8972,0.5489,83.92,-73.3325,4.9344,3,0.0819,6.0617,5,Marine Mammal,1
8.9586,0.1255,153.71,2.0005,0.0211,4,0.2159,0.0273,4,Debris,0
3.4071,0.4424,58.47,1.9822,2.5197,2,0.0592,2.862,5,Marine Mammal,1
7.7632,0.4943,133.2,28.0869,0.0122,1,0.0593,-0.1861,1,Rock/Reef,0
4.5931,0.5745,79.03,-23.4993,1.2467,4,0.1669,1.3659,3,Diver,1
6.6971,0.2196,115.19,-36.139,0.0113,6,0.2955,-0.0675,4,Debris,0
6.9926,0.287,119.91,11.1537,0.0254,4,0.111,0.1401,3,Diver,0
6.6354,0.3958,114.44,13.5206,1.3075,3,0.1124,1.7469,3,Diver,1
6.1359,0.3878,105.15,30.9489,0.7907,6,0.0877,0.7902,0,Fish School,1
9.4643,0.4844,162.09,50.4289,0.039,3,0.1069,-0.1814,5,Marine Mammal,0
3.1422,0.2831,53.61,-91.7741,0.7204,5,0.2514,-1.0156,4,Debris,1
7.958,0.4542,135.77,-26.4705,5.1515,2,0.1218,6.1135,5,Marine Mammal,1
2.5067,0.3887,43.43,-22.6469,1.6584,3,0.1228,2.1454,0,Fish School,1
6.3871,0.3482,109.3,-16.7437,0.6712,6,0.1097,0.6188,0,Fish School,1
10.1085,0.4819,173.69,18.5046,3.8505,1,0.0656,4.5247,2,Submarine,1
10.5247,0.5235,180.76,62.0834,0.0287,1,0.0847,0.336,2,Submarine,0
7.3982,0.63,126.64,-26.1369,0.0212,1,0.0641,0.0408,2,Submarine,0
6.9115,0.3142,119.38,50.7064,0.8286,3,0.1484,-1.0368,0,Fish School,1
5.7724,0.6519,99.0,9.2057,0.011,1,0.0271,-0.0963,1,Rock/Reef,0
7.0879,0.5734,121.21,-34.7897,3.7995,1,0.0571,-4.4046,2,Submarine,1
4.3872,0.3997,75.16,23.0931,1.6921,2,0.0446,1.7573,5,Marine Mammal,1
1.475,0.6232,25.46,-7.5195,1.5192,4,0.1635,-2.0755,3,Diver,1
5.9183,0.4828,101.03,34.7296,0.0218,3,0.0637,0.221,3,Diver,0
5.0891,0.4273,86.81,-27.3099,2.4248,5,0.0999,3.0219,0,Fish School,1
10.8351,0.4437,185.65,48.3466,0.0147,1,0.0259,-0.1252,1,Rock/Reef,0
4.3957,0.3743,74.98,6.5931,0.6357,3,0.1378,-1.2248,3,Diver,1
6.5005,0.3074,110.78,5.3321,0.0104,3,0.2934,-0.0822,4,Debris,0
7.3741,0.6615,125.93,-30.3316,4.0173,1,0.0655,-4.9943,2,Submarine,1
8.1291,0.4995,139.56,-5.8022,1.9463,2,0.1053,-2.0706,5,Marine Mammal,1
6.4408,0.5157,110.42,32.3631,0.0108,2,0.0743,0.0397,3,Diver,0
9.0111,0.37,154.29,-1.3257,1.9461,3,0.0692,2.4448,5,Marine Mammal,1
9.703,0.4098,166.4,13.751,2.9207,2,0.0639,-3.6168,5,Marine Mammal,1
5.9322,0.5835,101.6,-70.6125,1.9892,2,0.0538,2.5618,5,Marine Mammal,1
4.8411,0.2984,83.54,36.7848,0.8763,3,0.091,0.4433,0,Fish School,1
3.3042,0.5,57.01,-18.4836,0.6767,3,0.1303,-0.7082,3,Diver,1
5.9767,0.6955,101.91,-34.1611,0.0056,1,0.0737,-0.0486,2,Submarine,0
9.0488,0.1068,154.58,96.4819,0.0125,7,0.1862,-0.1029,4,Debris,0
3.3229,0.4524,57.59,-3.4467,0.0463,3,0.1416,0.0856,3,Diver,0
7.1839,0.5624,123.81,-37.2358,0.008,1,0.0585,0.1812,1,Rock/Reef,0
2.8464,0.7371,48.71,-3.2709,0.0638,3,0.0615,0.3516,5,Marine Mammal,0
4.472,0.6778,76.19,2.7329,0.0255,1,0.0665,-0.1096,1,Rock/Reef,0
4.5317,0.3569,77.95,-44.2958,0.7223,3,0.0633,1.065,3,Diver,1
7.5133,0.5125,129.14,-21.0869,2.4475,2,0.0799,-3.0814,5,Marine Mammal,1
8.6149,0.5767,148.27,46.3245,0.0333,1,0.0638,0.137,2,Submarine,0
7.7293,0.2173,132.6,101.3943,2.5355,3,0.1692,3.0294,0,Fish School,1
7.0769,0.6593,120.93,-5.4676,4.8213,1,0.0846,-5.6966,2,Submarine,1
2.5139,0.8798,43.46,-11.4158,5.854,1,0.0772,7.2899,2,Submarine,1
3.8757,0.3742,66.38,-26.6609,1.5612,4,0.0995,1.8347,3,Diver,1
2.0357,0.5938,35.38,-32.4883,1.5673,2,0.1213,-1.8553,3,Diver,1
8.3314,0.2642,142.47,-14.7095,0.0198,5,0.175,0.1036,4,Debris,0
6.4054,0.4477,110.41,68.5468,0.0415,2,0.0908,-0.0438,3,Diver,0
4.9686,0.7208,85.49,30.1544,0.009,1,0.0325,0.0385,1,Rock/Reef,0
4.3927,0.4438,74.87,-74.0406,4.667,3,0.0589,-5.7989,5,Marine Mammal,1
2.7285,0.5155,47.54,-67.6834,1.1022,2,0.0611,1.1217,3,Diver,1
8.8849,0.2434,153.19,46.945,0.0032,8,0.2285,-0.0859,4,Debris,0
9.9136,0.3662,170.32,137.8603,2.6404,2,0.1034,3.1404,5,Marine Mammal,1
7.5023,0.4929,128.03,3.5107,1.6225,4,0.0729,1.7161,3,Diver,1
1.741,0.5408,29.64,-53.038,0.5346,5,0.1828,-0.9066,4,Debris,1
4.896,0.3805,83.68,-58.3958,0.6516,3,0.1397,-1.2074,0,Fish School,1
3.538,0.3927,60.74,44.9353,0.0215,3,0.1442,-0.147,3,Diver,0
6.3968,0.7257,109.77,-30.286,2.0362,1,0.0853,-2.3917,2,Submarine,1
5.724,0.4001,99.05,44.5811,0.031,5,0.2793,0.1561,4,Debris,0
5.8079,0.6643,100.19,-10.679,4.552,2,0.0663,5.4703,5,Marine Mammal,1
7.4543,0.3399,127.91,46.1169,2.7089,5,0.1123,3.1185,0,Fish School,1
5.89,0.7316,101.14,-97.7202,6.2199,1,0.0262,7.2758,2,Submarine,1
1.5381,0.4027,26.97,-102.1454,1.0504,3,0.0834,-1.3489,3,Diver,1
9.1164,0.5754,156.66,-26.9162,3.6321,1,0.0702,4.3924,2,Submarine,1
7.953,0.1528,136.67,57.5322,1.0092,8,0.1979,1.2843,4,Debris,1
5.0666,0.4802,87.03,-81.7009,0.0423,3,0.126,-0.0488,5,Marine Mammal,0
6.0617,0.5597,104.16,-10.8835,4.8574,2,0.096,-5.8954,5,Marine Mammal,1
1.1905,0.4956,21.26,-3.7556,0.5759,6,0.2423,-1.3235,4,Debris,1
6.9459,0.7091,118.54,-23.0621,0.0458,1,0.042,-0.0296,1,Rock/Reef,0
7.2558,0.677,124.53,-35.4676,0.0069,1,0.0448,-0.0465,2,Submarine,0
8.1609,0.3253,140.06,92.2481,0.0194,5,0.1254,-0.0653,4,Debris,0
6.045,0.2347,103.51,63.8923,0.0186,3,0.0901,-0.2037,0,Fish School,0
5.0121,0.6027,85.38,-103.3763,0.0093,1,0.0455,0.225,1,Rock/Reef,0
10.1174,0.2336,173.69,54.9627,3.3598,3,0.0887,-3.5082,5,Marine Mammal,1
7.7395,0.5696,132.39,-1.8102,0.0028,1,0.0623,-0.1149,1,Rock/Reef,0
4.3124,0.4584,73.51,36.6047,0.3927,3,0.109,-0.5488,3,Diver,1
5.1046,0.3532,88.86,-27.6851,0.0132,8,0.2723,-0.0543,4,Debris,0
2.2004,0.5021,38.22,-87.2142,1.2173,3,0.1174,1.4803,3,Diver,1
7.7115,0.4812,132.46,4.2047,4.2153,2,0.0992,4.8666,5,Marine Mammal,1
5.3372,0.2159,91.55,34.3168,2.1002,5,0.1414,-1.9631,0,Fish School,1
1.2222,0.254,20.47,-36.8382,0.6878,7,0.1222,1.061,4,Debris,1
4.5758,0.3576,78.37,35.0573,0.0152,4,0.121,-0.0989,3,Diver,0
1.9891,0.4175,34.19,-43.5637,0.4736,6,0.167,-0.8462,0,Fish School,1
8.0687,0.5827,138.55,8.3,0.0317,1,0.044,0.143,1,Rock/Reef,0
6.9573,0.2477,119.92,-11.5287,1.4476,4,0.16,2.1175,0,Fish School,1
5.4394,0.4006,93.18,-35.6279,2.0221,4,0.1107,2.5327,0,Fish School,1
4.7645,0.5154,81.77,-19.9726,3.155,2,0.0812,-3.4509,5,Marine Mammal,1
3.7226,0.3173,63.64,-66.4364,2.3698,6,0.0974,-2.4676,0,Fish School,1
11.3576,0.3895,194.66,57.7736,0.0053,1,0.0308,-0.1561,1,Rock/Reef,0
7.3719,0.4534,126.01,66.4534,1.5145,4,0.0747,2.1435,3,Diver,1
9.387,0.5751,159.89,116.4248,1.9864,1,0.0497,-2.138,2,Submarine,1
8.1615,0.6337,140.03,-7.6932,0.0175,1,0.0612,-0.0815,2,Submarine,0
9.118,0.639,155.85,-27.334,0.0175,1,0.0404,-0.0542,2,Submarine,0
2.2013,0.5585,37.31,-70.6843,4.3634,3,0.0935,-5.3997,5,Marine Mammal,1
6.4669,0.6761,111.41,-39.3255,3.2082,1,0.0208,-3.7059,2,Submarine,1
8.0583,0.4733,137.94,14.2182,1.7616,2,0.0739,2.3279,5,Marine Mammal,1
7.9872,0.5017,137.27,23.9109,0.0373,1,0.0525,0.0267,1,Rock/Reef,0
9.8462,0.5596,168.46,68.6602,5.5268,1,0.03,-7.0083,2,Submarine,1
7.145,0.329,122.4,49.3593,0.0044,5,0.2645,0.2418,4,Debris,0
5.9237,0.5699,102.0,-61.9702,4.6275,3,0.1214,5.3031,5,Marine Mammal,1
7.1395,0.6989,123.34,-6.1585,0.0239,1,0.0258,0.0523,2,Submarine,0
5.2154,0.6916,88.89,-96.0919,0.0036,1,0.0374,-0.1603,1,Rock/Reef,0
3.9722,0.7202,68.6,-101.3811,3.4098,1,0.0324,-4.2411,2,Submarine,1
6.904,0.4541,117.96,53.7676,1.2429,4,0.1216,1.5546,3,Diver,1
10.2112,0.5,175.48,89.9287,0.0199,1,0.0405,0.0404,1,Rock/Reef,0
3.0286,0.2206,52.01,-22.8744,2.0171,5,0.1259,2.3485,0,Fish School,1
1.8174,0.4854,31.6,-24.0791,1.2833,2,0.1523,0.9273,3,Diver,1
4.719,0.7687,80.57,-103.8771,0.0034,1,0.0506,-0.0363,1,Rock/Reef,0
3.4541,0.6531,59.38,-27.664,1.6302,3,0.0635,2.06,5,Marine Mammal,1
8.2159,0.3647,141.28,38.752,0.0519,3,0.1815,-0.0368,4,Debris,0
6.5182,0.703,111.42,66.847,5.5893,1,0.069,-6.5191,2,Submarine,1
3.1028,0.4174,53.43,-82.2982,2.4721,2,0.0565,-2.817,5,Marine Mammal,1
6.0513,0.8326,103.75,15.5538,4.2618,1,0.053,-5.3579,2,Submarine,1
7.0906,0.575,121.98,47.062,4.3604,2,0.0791,-4.4874,5,Marine Mammal,1
9.1891,0.0504,157.01,58.904,0.0177,8,0.2217,0.0977,4,Debris,0
5.4273,0.7296,93.29,-62.1197,4.1127,1,0.0246,5.2788,2,Submarine,1
3.9877,0.3592,68.39,-48.0726,1.0899,4,0.0807,-1.4744,3,Diver,1
4.9932,0.7346,86.31,-11.9639,0.0215,1,0.0362,-0.2268,1,Rock/Reef,0
4.1726,0.4909,71.87,30.1709,4.153,2,0.1185,-4.8682,5,Marine Mammal,1
4.004,0.5893,69.17,-33.8919,1.4212,2,0.0703,-1.5555,5,Marine Mammal,1
10.1239,0.5506,173.02,62.6314,5.1007,1,0.0712,-6.4462,2,Submarine,1
3.541,0.4301,60.82,-65.1932,1.5997,3,0.109,1.9713,3,Diver,1
6.0784,0.7024,104.22,34.7578,0.0617,1,0.0625,0.1071,1,Rock/Reef,0
3.6883,0.7309,63.99,-19.8445,0.0244,1,0.021,0.0795,1,Rock/Reef,0
7.228,0.6707,124.27,29.8136,0.012,1,0.0228,0.0036,2,Submarine,0
6.139,0.618,104.49,-58.6143,0.0351,2,0.0977,-0.073,5,Marine Mammal,0
5.8297,0.1728,99.99,22.8806,2.0534,4,0.113,2.4011,0,Fish School,1
6.7024,0.603,115.44,0.5605,0.0061,1,0.0362,0.0318,1,Rock/Reef,0
8.4394,0.64,144.32,102.8311,6.6756,1,0.0255,-8.3792,2,Submarine,1
4.8035,0.7579,82.1,-56.87,6.279,1,0.0542,7.4296,2,Submarine,1
4.3276,0.6472,73.8,-6.4963,0.0045,1,0.0355,0.1702,1,Rock/Reef,0
10.1687,0.5812,174.67,-17.4317,4.3629,1,0.0813,5.3404,2,Submarine,1
8.5534,0.5834,147.17,54.7321,2.3815,1,0.0631,2.8365,2,Submarine,1
5.1593,0.6147,88.11,-54.2135,0.0081,1,0.0348,-0.1607,1,Rock/Reef,0
2.8352,0.4423,49.34,24.1972,0.0069,5,0.2471,0.1787,4,Debris,0
7.9449,0.3378,136.09,79.7579,0.2463,4,0.2596,0.5381,4,Debris,1
7.5549,0.6734,129.8,79.2694,0.0262,1,0.0341,-0.0108,2,Submarine,0
11.5432,0.521,197.97,145.0019,4.192,1,0.0379,4.6504,2,Submarine,1
6.3488,0.7271,108.7,-10.2879,4.547,1,0.0408,5.4957,2,Submarine,1
1.7861,0.6237,31.2,-25.4552,3.6742,3,0.0603,-4.2837,5,Marine Mammal,1
6.8757,0.338,117.82,101.2013,0.4113,4,0.0845,-0.4165,3,Diver,1
3.8186,0.3884,65.68,-4.8478,4.471,3,0.1168,-5.5627,5,Marine Mammal,1
8.6842,0.6137,149.29,39.3509,6.0493,1,0.0519,-6.9952,2,Submarine,1
2.2205,0.6084,38.09,-91.2441,1.0035,2,0.1711,-0.8401,3,Diver,1
4.888,0.7909,83.84,-9.1886,4.2317,1,0.0272,-5.1114,2,Submarine,1
4.1472,0.8215,71.04,-89.8341,3.2101,1,0.0849,3.8182,2,Submarine,1
5.1349,0.8291,88.57,-98.4571,2.2573,1,0.0465,-2.5954,2,Submarine,1
5.0139,0.5658,85.96,-57.4166,5.2528,3,0.093,6.0027,5,Marine Mammal,1
4.9038,0.705,84.35,-50.4024,2.7789,2,0.0438,-3.0499,5,Marine Mammal,1
10.0047,0.5291,171.64,19.5319,4.1133,1,0.0892,4.9716,2,Submarine,1
4.6891,0.6981,81.04,-94.5017,0.0116,1,0.025,0.1469,1,Rock/Reef,0
3.014,0.8657,51.17,-24.1392,0.0208,1,0.0616,0.0636,1,Rock/Reef,0
8.5354,0.3407,146.64,65.6606,0.012,6,0.1918,-0.0442,4,Debris,0
1.8071,0.5557,31.47,-55.5561,2.7743,2,0.1083,-3.2774,5,Marine Mammal,1
3.5018,0.841,60.13,-54.0071,4.2881,1,0.067,-5.1238,2,Submarine,1
2.8233,0.2911,48.09,-28.0529,0.0212,7,0.2057,-0.1148,4,Debris,0
3.2313,0.2942,55.62,-99.0763,0.059,8,0.2052,0.0999,4,Debris,0
1.8298,0.5103,31.16,-26.1209,0.0036,6,0.2568,0.1154,4,Debris,0
6.3064,0.3666,108.69,16.2494,1.0178,3,0.0619,0.926,3,Diver,1
8.2035,0.3365,141.21,-32.4122,2.9687,3,0.0731,3.0531,5,Marine Mammal,1
9.6421,0.3637,164.97,18.9187,0.0048,3,0.0716,-0.3178,5,Marine Mammal,0
5.967,0.7088,102.68,56.9296,2.4658,1,0.052,2.8821,2,Submarine,1
3.2187,0.825,54.85,-69.7402,0.028,1,0.0299,0.1403,1,Rock/Reef,0
6.9899,0.2007,120.02,79.4922,0.0227,6,0.1816,0.0489,4,Debris,0
6.9585,0.5481,119.99,-3.7084,0.0132,1,0.0234,-0.1158,1,Rock/Reef,0
6.4084,0.2345,109.42,34.6135,2.2788,6,0.1454,2.9332,0,Fish School,1
1.8356,0.7216,31.87,-28.5657,5.0912,2,0.0453,-5.9171,5,Marine Mammal,1
5.8788,0.6928,99.8,-84.6894,6.1244,1,0.0225,-7.1456,2,Submarine,1
1.6216,0.2892,27.58,-39.9847,0.0373,8,0.2469,-0.0881,4,Debris,0
2.824,0.6604,47.91,-87.0298,1.3125,3,0.101,1.7249,5,Marine Mammal,1
5.1256,0.2666,87.3,33.9847,0.0066,6,0.2753,0.06,4,Debris,0
5.4641,0.7183,92.96,-47.3025,6.5295,1,0.0474,-7.7321,2,Submarine,1
4.4135,0.422,75.64,-45.4131,2.1026,4,0.1547,-2.4728,3,Diver,1
4.8579,0.2292,83.51,-31.4823,2.3995,5,0.1941,-2.4819,0,Fish School,1
5.5311,0.7115,95.03,-55.0907,0.0291,1,0.0246,0.0453,1,Rock/Reef,0
4.7814,0.3969,82.33,-63.9172,1.1541,3,0.1811,1.2902,0,Fish School,1
5.0026,0.4145,85.76,-10.4006,3.9341,2,0.0683,-4.7811,5,Marine Mammal,1
8.44,0.3563,144.63,-10.5661,0.6006,6,0.2415,-0.9768,4,Debris,1
3.097,0.6011,53.18,-118.4411,0.0475,1,0.0435,0.0506,1,Rock/Reef,0
10.6369,0.569,182.34,-11.6822,5.2128,1,0.0613,6.225,2,Submarine,1
6.0295,0.3249,103.09,-19.0382,0.0116,6,0.2676,-0.1134,4,Debris,0
3.7732,0.452,64.45,10.4567,0.5112,4,0.13,-0.619,3,Diver,1
8.9176,0.5474,152.72,16.745,0.0022,1,0.054,0.1162,1,Rock/Reef,0
6.7637,0.3622,116.48,19.8792,2.1475,4,0.1658,-2.7985,0,Fish School,1
5.9117,0.2551,101.58,-3.6852,1.0054,5,0.1655,1.5399,0,Fish School,1
1.2282,0.5683,20.97,-53.6758,0.0047,6,0.1541,-0.0456,4,Debris,0
5.8598,0.6258,100.46,-46.7004,0.0122,1,0.0318,0.0273,1,Rock/Reef,0
3.3288,0.4044,57.24,-82.6954,2.8386,3,0.1891,2.9673,0,Fish School,1
8.2253,0.2373,140.9,48.5154,0.01,3,0.1315,0.0602,4,Debris,0
3.6917,0.6053,63.05,7.9556,0.0069,2,0.1249,0.0465,5,Marine Mammal,0
5.564,0.4437,95.38,-76.3689,4.1863,3,0.0936,-5.0304,5,Marine Mammal,1
3.4619,0.7386,59.65,-60.9737,0.0062,1,0.0463,0.1287,1,Rock/Reef,0
5.9887,0.1357,103.28,-2.2149,0.0051,5,0.2278,0.0542,4,Debris,0
11.3533,0.4749,195.27,12.8676,2.0671,1,0.027,2.7191,2,Submarine,1
3.2833,0.4647,56.86,-21.3457,0.0324,6,0.2127,-0.0554,4,Debris,0
8.0675,0.5028,138.97,55.0843,0.0151,1,0.0391,0.1206,1,Rock/Reef,0
3.0464,0.7993,52.26,-109.5129,5.8934,1,0.0225,-6.9711,2,Submarine,1
5.5775,0.2729,95.93,-22.8982,0.857,8,0.1764,0.9002,4,Debris,1
3.8428,0.3977,65.71,20.0947,0.9317,2,0.1231,1.0321,3,Diver,1
8.4368,0.2509,144.52,121.5224,0.0347,7,0.2151,0.0219,4,Debris,0
4.2802,0.3866,74.01,-34.2188,0.0018,3,0.142,-0.1812,3,Diver,0
4.2827,0.6799,73.5,-107.2884,0.0285,1,0.0428,0.0023,1,Rock/Reef,0
5.2553,0.7346,90.19,38.4537,5.3926,1,0.066,7.0444,2,Submarine,1
7.0581,0.403,121.73,89.5871,0.6407,4,0.1955,-0.8822,4,Debris,1
5.6374,0.2859,96.82,-13.0837,1.6559,5,0.1209,1.8398,0,Fish School,1
